Date,Ticker,Final_Sentiment,Article_Count
2023-12-10,GOOGL,0.0,0
2023-12-11,GOOGL,0.4507,3
2023-12-12,GOOGL,-0.4562,2
2023-12-13,GOOGL,0.084,4
2023-12-14,GOOGL,0.1438,3
2023-12-15,GOOGL,0.2751,4
2023-12-16,GOOGL,0.1078,4
2023-12-17,GOOGL,0.6638,5
2023-12-18,GOOGL,0.0,1
2023-12-19,GOOGL,0.0,2
2023-12-20,GOOGL,-0.479,4
2023-12-21,GOOGL,-0.0047,1
2023-12-22,GOOGL,0.3915,4
2023-12-23,GOOGL,0.0,0
2023-12-24,GOOGL,0.3061,3
2023-12-25,GOOGL,0.7095,4
2023-12-26,GOOGL,0.305,4
2023-12-27,GOOGL,-0.3711,2
2023-12-28,GOOGL,-0.257,3
2023-12-29,GOOGL,0.4632,2
2023-12-30,GOOGL,0.0,0
2023-12-31,GOOGL,0.4915,1
2024-01-01,GOOGL,0.0,3
2024-01-02,GOOGL,0.0,0
2024-01-03,GOOGL,0.0,0
2024-01-04,GOOGL,0.0,0
2024-01-05,GOOGL,0.0,0
2024-01-06,GOOGL,0.0,0
2024-01-07,GOOGL,0.0,0
2024-01-08,GOOGL,0.0,0
2024-01-09,GOOGL,0.0,0
2024-01-10,GOOGL,0.0,0
2024-01-11,GOOGL,0.0,0
2024-01-12,GOOGL,0.0,0
2024-01-13,GOOGL,0.0,0
2024-01-14,GOOGL,0.0,0
2024-01-15,GOOGL,0.0,0
2024-01-16,GOOGL,0.0,0
2024-01-17,GOOGL,0.0,0
2024-01-18,GOOGL,0.0,0
2024-01-19,GOOGL,0.0,0
2024-01-20,GOOGL,0.0,0
2024-01-21,GOOGL,0.0,0
2024-01-22,GOOGL,0.0,0
2024-01-23,GOOGL,0.0,0
2024-01-24,GOOGL,0.0,0
2024-01-25,GOOGL,0.0,0
2024-01-26,GOOGL,0.0,0
2024-01-27,GOOGL,0.0,0
2024-01-28,GOOGL,0.0,0
2024-01-29,GOOGL,0.0,0
2024-01-30,GOOGL,0.0,0
2024-01-31,GOOGL,0.0,0
2024-02-01,GOOGL,0.1614,3
2024-02-02,GOOGL,-0.3501,4
2024-02-03,GOOGL,-0.2163,2
2024-02-04,GOOGL,0.4583,3
2024-02-05,GOOGL,0.4276,2
2024-02-06,GOOGL,-0.0377,2
2024-02-07,GOOGL,0.0999,1
2024-02-08,GOOGL,0.0,2
2024-02-09,GOOGL,-0.9713,1
2024-02-10,GOOGL,0.0485,3
2024-02-11,GOOGL,0.137,2
2024-02-12,GOOGL,0.0,2
2024-02-13,GOOGL,0.0,0
2024-02-14,GOOGL,-0.097,1
2024-02-15,GOOGL,-0.2502,4
2024-02-16,GOOGL,-0.1443,2
2024-02-17,GOOGL,0.0551,4
2024-02-18,GOOGL,-0.2892,3
2024-02-19,GOOGL,-0.2062,3
2024-02-20,GOOGL,0.0,0
2024-02-21,GOOGL,0.3057,2
2024-02-22,GOOGL,0.4956,3
2024-02-23,GOOGL,-0.0481,3
2024-02-24,GOOGL,0.2537,4
2024-02-25,GOOGL,0.4193,2
2024-02-26,GOOGL,-0.7303,3
2024-02-27,GOOGL,0.9454,1
2024-02-28,GOOGL,-0.301,3
2024-02-29,GOOGL,0.7883,2
2024-03-01,GOOGL,-0.3581,2
2024-03-02,GOOGL,0.4058,2
2024-03-03,GOOGL,-0.2276,3
2024-03-04,GOOGL,-0.2483,3
2024-03-05,GOOGL,-0.381,4
2024-03-06,GOOGL,-0.4056,5
2024-03-07,GOOGL,-0.0137,2
2024-03-08,GOOGL,-0.1837,1
2024-03-09,GOOGL,0.0833,5
2024-03-10,GOOGL,0.8788,1
2024-03-11,GOOGL,0.0,4
2024-03-12,GOOGL,0.5622,2
2024-03-13,GOOGL,0.0104,2
2024-03-14,GOOGL,0.5719,3
2024-03-15,GOOGL,0.6312,1
2024-03-16,GOOGL,-0.5679,4
2024-03-17,GOOGL,0.0636,2
2024-03-18,GOOGL,0.5916,3
2024-03-19,GOOGL,0.0,1
2024-03-20,GOOGL,0.0,2
2024-03-21,GOOGL,0.0,0
2024-03-22,GOOGL,0.4547,3
2024-03-23,GOOGL,0.0511,3
2024-03-24,GOOGL,0.1141,2
2024-03-25,GOOGL,-0.2859,3
2024-03-26,GOOGL,0.5941,2
2024-03-27,GOOGL,0.0,3
2024-03-28,GOOGL,0.4324,2
2024-03-29,GOOGL,0.5844,3
2024-03-30,GOOGL,0.2171,4
2024-03-31,GOOGL,-0.1429,2
2024-04-01,GOOGL,0.0,2
2024-04-02,GOOGL,0.0,0
2024-04-03,GOOGL,0.0,0
2024-04-04,GOOGL,0.0,0
2024-04-05,GOOGL,0.0,0
2024-04-06,GOOGL,0.0,0
2024-04-07,GOOGL,0.0,0
2024-04-08,GOOGL,0.0,0
2024-04-09,GOOGL,0.0,0
2024-04-10,GOOGL,0.0,0
2024-04-11,GOOGL,0.0,0
2024-04-12,GOOGL,0.0,0
2024-04-13,GOOGL,0.0,0
2024-04-14,GOOGL,0.0,0
2024-04-15,GOOGL,0.0,0
2024-04-16,GOOGL,0.0,0
2024-04-17,GOOGL,0.0,0
2024-04-18,GOOGL,0.0,0
2024-04-19,GOOGL,0.0,0
2024-04-20,GOOGL,0.0,0
2024-04-21,GOOGL,0.0,0
2024-04-22,GOOGL,0.0,0
2024-04-23,GOOGL,0.0,0
2024-04-24,GOOGL,0.0,0
2024-04-25,GOOGL,0.0,0
2024-04-26,GOOGL,0.0,0
2024-04-27,GOOGL,0.0,0
2024-04-28,GOOGL,0.0,0
2024-04-29,GOOGL,0.0,0
2024-04-30,GOOGL,0.0,0
2024-05-01,GOOGL,0.4123,4
2024-05-02,GOOGL,0.9449,1
2024-05-03,GOOGL,-0.1068,4
2024-05-04,GOOGL,0.4677,3
2024-05-05,GOOGL,-0.0382,4
2024-05-06,GOOGL,0.2618,3
2024-05-07,GOOGL,0.3487,2
2024-05-08,GOOGL,0.4763,3
2024-05-09,GOOGL,0.3942,2
2024-05-10,GOOGL,0.0359,6
2024-05-11,GOOGL,0.0555,3
2024-05-12,GOOGL,-0.0012,2
2024-05-13,GOOGL,0.3816,2
2024-05-14,GOOGL,0.0937,4
2024-05-15,GOOGL,0.2763,3
2024-05-16,GOOGL,0.0416,2
2024-05-17,GOOGL,0.1593,2
2024-05-18,GOOGL,0.7084,1
2024-05-19,GOOGL,0.1841,2
2024-05-20,GOOGL,0.3781,3
2024-05-21,GOOGL,-0.2127,3
2024-05-22,GOOGL,0.0,2
2024-05-23,GOOGL,-0.4454,2
2024-05-24,GOOGL,0.0,1
2024-05-25,GOOGL,-0.2287,3
2024-05-26,GOOGL,0.3625,3
2024-05-27,GOOGL,0.1271,4
2024-05-28,GOOGL,0.3789,3
2024-05-29,GOOGL,-0.3504,3
2024-05-30,GOOGL,-0.9715,1
2024-05-31,GOOGL,0.0,0
2024-06-01,GOOGL,0.6954,4
2024-06-02,GOOGL,0.1493,3
2024-06-03,GOOGL,0.4087,2
2024-06-04,GOOGL,0.4648,1
2024-06-05,GOOGL,0.0,1
2024-06-06,GOOGL,0.5083,3
2024-06-07,GOOGL,0.7964,2
2024-06-08,GOOGL,0.0,0
2024-06-09,GOOGL,0.0,1
2024-06-10,GOOGL,0.5889,3
2024-06-11,GOOGL,0.4395,4
2024-06-12,GOOGL,0.9297,2
2024-06-13,GOOGL,0.4974,2
2024-06-14,GOOGL,0.5037,1
2024-06-15,GOOGL,0.0,0
2024-06-16,GOOGL,0.572,4
2024-06-17,GOOGL,0.0,0
2024-06-17,GOOGL,0.0,0
2024-06-18,GOOGL,0.0,0
2024-06-19,GOOGL,0.0,0
2024-06-20,GOOGL,0.0,0
2024-06-21,GOOGL,0.0,0
2024-06-22,GOOGL,0.0,0
2024-06-23,GOOGL,0.0,0
2024-06-24,GOOGL,0.0,0
2024-06-25,GOOGL,0.0,0
2024-06-26,GOOGL,0.0,0
2024-06-27,GOOGL,0.0,0
2024-06-28,GOOGL,0.0,0
2024-06-29,GOOGL,0.0,0
2024-06-30,GOOGL,0.0,0
2024-07-01,GOOGL,0.1709,3
2024-07-02,GOOGL,0.496,1
2024-07-03,GOOGL,0.0,1
2024-07-04,GOOGL,0.6952,4
2024-07-05,GOOGL,0.0,0
2024-07-06,GOOGL,0.0,1
2024-07-07,GOOGL,0.8691,1
2024-07-08,GOOGL,0.3907,2
2024-07-09,GOOGL,0.9502,1
2024-07-10,GOOGL,-0.2771,3
2024-07-11,GOOGL,0.0,0
2024-07-12,GOOGL,0.0,0
2024-07-13,GOOGL,0.0,0
2024-07-14,GOOGL,0.282,4
2024-07-15,GOOGL,0.0,0
2024-07-16,GOOGL,0.0,0
2024-07-17,GOOGL,0.0,0
2024-07-18,GOOGL,0.0,0
2024-07-19,GOOGL,0.0,0
2024-07-20,GOOGL,0.0,2
2024-07-21,GOOGL,0.0,1
2024-07-22,GOOGL,0.0,0
2024-07-23,GOOGL,0.0,0
2024-07-24,GOOGL,0.9071,1
2024-07-25,GOOGL,0.0,0
2024-07-26,GOOGL,-0.525,3
2024-07-27,GOOGL,0.6343,1
2024-07-28,GOOGL,-0.4634,2
2024-07-29,GOOGL,0.3113,1
2024-07-30,GOOGL,-0.9267,2
2024-07-31,GOOGL,0.0,1
2024-08-01,GOOGL,0.0,1
2024-08-02,GOOGL,0.0,0
2024-08-03,GOOGL,0.0,0
2024-08-04,GOOGL,0.0,0
2024-08-05,GOOGL,-0.8153,4
2024-08-06,GOOGL,-0.2575,3
2024-08-07,GOOGL,0.0,0
2024-08-08,GOOGL,-0.7038,2
2024-08-09,GOOGL,0.0,0
2024-08-10,GOOGL,0.1037,3
2024-08-11,GOOGL,0.2917,3
2024-08-12,GOOGL,-0.355,2
2024-08-13,GOOGL,-0.1781,3
2024-08-14,GOOGL,-0.7535,2
2024-08-15,GOOGL,0.3211,2
2024-08-16,GOOGL,-0.0107,3
2024-08-17,GOOGL,0.4364,3
2024-08-18,GOOGL,0.3016,2
2024-08-19,GOOGL,0.0737,3
2024-08-20,GOOGL,0.1839,1
2024-08-21,GOOGL,0.3723,2
2024-08-22,GOOGL,0.4004,2
2024-08-23,GOOGL,0.0,1
2024-08-24,GOOGL,0.5492,4
2024-08-25,GOOGL,0.869,1
2024-08-26,GOOGL,-0.1538,1
2024-08-27,GOOGL,0.4866,2
2024-08-28,GOOGL,0.0,0
2024-08-29,GOOGL,-0.005,3
2024-08-30,GOOGL,0.1716,3
2024-08-31,GOOGL,-0.2529,3
2024-09-01,GOOGL,0.0,0
2024-09-02,GOOGL,0.0,0
2024-09-03,GOOGL,0.0,0
2024-09-04,GOOGL,0.0,0
2024-09-05,GOOGL,0.0,0
2024-09-06,GOOGL,0.0,0
2024-09-07,GOOGL,0.0,0
2024-09-08,GOOGL,0.0,0
2024-09-09,GOOGL,0.0,0
2024-09-10,GOOGL,0.0,0
2024-09-11,GOOGL,0.0,0
2024-09-12,GOOGL,0.0,0
2024-09-13,GOOGL,0.0,0
2024-09-14,GOOGL,0.0,0
2024-09-15,GOOGL,0.0,0
2024-09-16,GOOGL,0.0,0
2024-09-17,GOOGL,0.0,0
2024-09-18,GOOGL,0.0,0
2024-09-19,GOOGL,0.0,0
2024-09-20,GOOGL,0.0,0
2024-09-21,GOOGL,0.0,0
2024-09-22,GOOGL,0.0,0
2024-09-23,GOOGL,0.0,0
2024-09-24,GOOGL,0.0,0
2024-09-25,GOOGL,0.0,0
2024-09-26,GOOGL,0.0,0
2024-09-27,GOOGL,0.0,0
2024-09-28,GOOGL,0.0,0
2024-09-29,GOOGL,0.0,0
2024-09-30,GOOGL,0.0,0
2024-10-01,GOOGL,-0.0053,3
2024-10-02,GOOGL,-0.3224,3
2024-10-03,GOOGL,0.9388,1
2024-10-04,GOOGL,-0.2704,1
2024-10-05,GOOGL,0.3149,4
2024-10-06,GOOGL,0.8463,3
2024-10-07,GOOGL,-0.7107,4
2024-10-08,GOOGL,0.1918,1
2024-10-09,GOOGL,-0.6312,3
2024-10-10,GOOGL,0.0,1
2024-10-11,GOOGL,-0.7582,2
2024-10-12,GOOGL,0.0,1
2024-10-13,GOOGL,0.1709,3
2024-10-14,GOOGL,0.9537,1
2024-10-15,GOOGL,-0.4355,3
2024-10-16,GOOGL,0.1021,3
2024-10-17,GOOGL,0.0,1
2024-10-18,GOOGL,0.0,1
2024-10-19,GOOGL,0.0,0
2024-10-20,GOOGL,0.661,2
2024-10-21,GOOGL,0.1413,2
2024-10-22,GOOGL,0.1692,3
2024-10-23,GOOGL,-0.4505,1
2024-10-24,GOOGL,0.5448,3
2024-10-25,GOOGL,0.3444,2
2024-10-26,GOOGL,0.7656,1
2024-10-27,GOOGL,-0.1595,1
2024-10-28,GOOGL,0.0,1
2024-10-29,GOOGL,-0.7942,2
2024-10-30,GOOGL,0.3084,3
2024-10-31,GOOGL,0.9328,1
2024-11-01,GOOGL,0.805,5
2024-11-02,GOOGL,0.7985,1
2024-11-03,GOOGL,0.3222,3
2024-11-04,GOOGL,0.0,0
2024-11-05,GOOGL,0.0,0
2024-11-06,GOOGL,0.4775,2
2024-11-07,GOOGL,-0.3742,2
2024-11-08,GOOGL,0.0,0
2024-11-09,GOOGL,0.7252,2
2024-11-10,GOOGL,0.4382,2
2024-11-11,GOOGL,0.9311,1
2024-11-12,GOOGL,-0.2372,3
2024-11-13,GOOGL,0.0,1
2024-11-14,GOOGL,0.9041,1
2024-11-15,GOOGL,-0.8491,2
2024-11-16,GOOGL,0.3529,4
2024-11-17,GOOGL,0.0,0
2024-11-18,GOOGL,0.572,2
2024-11-19,GOOGL,-0.0978,1
2024-11-20,GOOGL,0.7284,2
2024-11-21,GOOGL,-0.9705,2
2024-11-22,GOOGL,-0.3029,1
2024-11-23,GOOGL,0.5333,1
2024-11-24,GOOGL,0.3116,3
2024-11-25,GOOGL,-0.1344,2
2024-11-26,GOOGL,-0.2012,2
2024-11-27,GOOGL,0.0,1
2024-11-28,GOOGL,0.1387,3
2024-11-29,GOOGL,-0.5502,2
2024-11-30,GOOGL,-0.0371,3
2024-12-01,GOOGL,0.0977,3
2024-12-02,GOOGL,0.0,0
2024-12-03,GOOGL,0.0,0
2024-12-04,GOOGL,0.0,0
2024-12-05,GOOGL,0.0,0
2024-12-06,GOOGL,0.0,0
2024-12-07,GOOGL,0.0,0
2024-12-08,GOOGL,0.0,0
2024-12-09,GOOGL,0.0,0
2024-12-10,GOOGL,0.0,0
2024-12-11,GOOGL,0.0,0
2024-12-12,GOOGL,0.0,0
2024-12-13,GOOGL,0.0,0
2024-12-14,GOOGL,0.0,0
2024-12-15,GOOGL,0.0,0
2024-12-16,GOOGL,0.0,0
2024-12-17,GOOGL,0.0,0
2024-12-18,GOOGL,0.0,0
2024-12-19,GOOGL,0.0,0
2024-12-20,GOOGL,0.0,0
2024-12-21,GOOGL,0.0,0
2024-12-22,GOOGL,0.0,0
2024-12-23,GOOGL,0.0,0
2024-12-24,GOOGL,0.0,0
2024-12-25,GOOGL,0.0,0
2024-12-26,GOOGL,0.0,0
2024-12-27,GOOGL,0.0,0
2024-12-28,GOOGL,0.0,0
2024-12-29,GOOGL,0.0,0
2024-12-30,GOOGL,0.0,0
2024-12-31,GOOGL,0.0,0
2025-01-01,GOOGL,0.5385,2
2025-01-02,GOOGL,0.6199,1
2025-01-03,GOOGL,0.0,1
2025-01-04,GOOGL,0.0,1
2025-01-05,GOOGL,0.0,2
2025-01-06,GOOGL,0.4272,1
2025-01-07,GOOGL,0.0,0
2025-01-08,GOOGL,-0.3595,2
2025-01-09,GOOGL,0.9343,1
2025-01-10,GOOGL,0.9504,1
2025-01-11,GOOGL,0.7551,3
2025-01-12,GOOGL,0.1494,2
2025-01-13,GOOGL,0.0,0
2025-01-14,GOOGL,0.0,0
2025-01-15,GOOGL,-0.1657,1
2025-01-16,GOOGL,0.0,0
2025-01-17,GOOGL,0.0197,2
2025-01-18,GOOGL,-0.2665,2
2025-01-19,GOOGL,0.0,3
2025-01-20,GOOGL,0.1582,3
2025-01-21,GOOGL,-0.1732,3
2025-01-22,GOOGL,-0.0287,5
2025-01-23,GOOGL,0.0,1
2025-01-24,GOOGL,0.766,2
2025-01-25,GOOGL,0.0087,3
2025-01-26,GOOGL,0.6542,2
2025-01-27,GOOGL,-0.332,3
2025-01-28,GOOGL,-0.9598,2
2025-01-29,GOOGL,-0.4809,2
2025-01-30,GOOGL,0.0,0
2025-01-31,GOOGL,0.0,0
2025-02-01,GOOGL,0.263,1
2025-02-02,GOOGL,0.0,0
2025-02-03,GOOGL,0.0,0
2025-02-04,GOOGL,0.0,0
2025-02-05,GOOGL,0.0,0
2025-02-06,GOOGL,0.0,0
2025-02-07,GOOGL,0.0,0
2025-02-08,GOOGL,0.0,0
2025-02-09,GOOGL,0.0,0
2025-02-10,GOOGL,0.0,0
2025-02-11,GOOGL,0.0,0
2025-02-12,GOOGL,0.0,0
2025-02-13,GOOGL,0.0,0
2025-02-14,GOOGL,0.0,0
2025-02-15,GOOGL,0.0,0
2025-02-16,GOOGL,0.0,0
2025-02-17,GOOGL,0.0,0
2025-02-18,GOOGL,0.0,0
2025-02-19,GOOGL,0.0,0
2025-02-20,GOOGL,0.0,0
2025-02-21,GOOGL,0.0,0
2025-02-22,GOOGL,0.0,0
2025-02-23,GOOGL,0.0,0
2025-02-24,GOOGL,0.0,0
2025-02-25,GOOGL,0.0,0
2025-02-26,GOOGL,0.0,0
2025-02-27,GOOGL,0.0,0
2025-02-28,GOOGL,0.0,0
2025-03-01,GOOGL,0.4623,3
2025-03-02,GOOGL,0.0,0
2025-03-03,GOOGL,0.1642,2
2025-03-04,GOOGL,0.8914,2
2025-03-05,GOOGL,0.0,0
2025-03-06,GOOGL,-0.5451,2
2025-03-07,GOOGL,0.7899,1
2025-03-08,GOOGL,0.7078,1
2025-03-09,GOOGL,0.0,3
2025-03-10,GOOGL,-0.2216,3
2025-03-11,GOOGL,-0.4238,1
2025-03-12,GOOGL,0.4746,3
2025-03-13,GOOGL,0.0,1
2025-03-14,GOOGL,0.0,1
2025-03-15,GOOGL,0.126,2
2025-03-16,GOOGL,0.0348,4
2025-03-17,GOOGL,0.8287,2
2025-03-18,GOOGL,-0.0595,3
2025-03-19,GOOGL,0.3734,2
2025-03-20,GOOGL,0.0,1
2025-03-21,GOOGL,-0.4781,1
2025-03-22,GOOGL,0.5523,1
2025-03-23,GOOGL,0.19,3
2025-03-24,GOOGL,0.5714,3
2025-03-25,GOOGL,-0.2845,2
2025-03-26,GOOGL,0.1607,3
2025-03-27,GOOGL,0.5827,1
2025-03-28,GOOGL,-0.3357,1
2025-03-29,GOOGL,0.5012,3
2025-03-30,GOOGL,0.3915,3
2025-03-31,GOOGL,0.0,2
2025-02-01,GOOGL,0.263,1
2025-02-02,GOOGL,0.1989,3
2025-02-03,GOOGL,0.4533,1
2025-02-04,GOOGL,0.7778,1
2025-02-05,GOOGL,-0.6616,1
2025-02-06,GOOGL,-0.9659,1
2025-02-07,GOOGL,-0.4861,2
2025-02-08,GOOGL,0.668,2
2025-02-09,GOOGL,-0.2131,1
2025-02-10,GOOGL,0.6274,1
2025-02-11,GOOGL,-0.9657,2
2025-02-12,GOOGL,-0.1167,3
2025-02-13,GOOGL,0.3626,1
2025-02-14,GOOGL,0.948,1
2025-02-15,GOOGL,-0.6144,1
2025-02-16,GOOGL,0.1344,2
2025-02-17,GOOGL,0.5063,2
2025-02-18,GOOGL,-0.3943,1
2025-02-19,GOOGL,0.0,1
2025-02-20,GOOGL,0.7864,1
2025-02-21,GOOGL,-0.4505,1
2025-02-22,GOOGL,0.685,3
2025-02-23,GOOGL,0.2787,5
2025-02-24,GOOGL,0.0,1
2025-02-25,GOOGL,-0.838,1
2025-02-26,GOOGL,0.0724,2
2025-02-27,GOOGL,0.0,0
2025-02-28,GOOGL,0.0,0
2025-03-01,GOOGL,0.4623,3
2025-03-02,GOOGL,0.0,0
2025-03-03,GOOGL,0.1642,2
2025-03-04,GOOGL,0.8914,2
2025-03-05,GOOGL,0.0,0
2025-03-06,GOOGL,-0.3903,1
2025-03-07,GOOGL,0.7899,1
2025-03-08,GOOGL,0.7078,1
2025-03-09,GOOGL,0.0,3
2025-03-10,GOOGL,-0.2216,3
2025-03-11,GOOGL,-0.4238,1
2025-03-12,GOOGL,0.2397,2
2025-03-13,GOOGL,0.0,1
2025-03-14,GOOGL,0.0,1
2025-03-15,GOOGL,0.126,2
2025-03-16,GOOGL,0.0348,4
2025-03-17,GOOGL,0.8287,2
2025-03-18,GOOGL,-0.0595,3
2025-03-19,GOOGL,0.3734,2
2025-03-20,GOOGL,0.0,1
2025-03-21,GOOGL,-0.4781,1
2025-03-22,GOOGL,0.5523,1
2025-03-23,GOOGL,0.19,3
2025-03-24,GOOGL,0.4057,2
2025-03-25,GOOGL,-0.2845,2
2025-03-26,GOOGL,0.1607,3
2025-03-27,GOOGL,0.5827,1
2025-03-28,GOOGL,-0.3357,1
2025-03-29,GOOGL,0.5012,3
2025-03-30,GOOGL,0.3915,3
2025-03-31,GOOGL,0.0,2
2025-04-01,GOOGL,-0.9047,1
2025-04-02,GOOGL,-0.3614,2
2025-04-03,GOOGL,0.0,0
2025-04-04,GOOGL,0.1718,2
2025-04-05,GOOGL,0.318,3
2025-04-06,GOOGL,-0.4172,2
2025-04-07,GOOGL,-0.2352,3
2025-04-08,GOOGL,0.2976,3
2025-04-09,GOOGL,0.8683,2
2025-04-10,GOOGL,0.0842,3
2025-04-11,GOOGL,0.4766,1
2025-04-12,GOOGL,-0.1718,4
2025-04-13,GOOGL,0.8386,1
2025-04-14,GOOGL,0.3262,1
2025-04-15,GOOGL,0.5862,1
2025-04-16,GOOGL,0.2339,1
2025-04-17,GOOGL,-0.3113,4
2025-04-18,GOOGL,-0.7605,3
2025-04-19,GOOGL,0.2487,3
2025-04-20,GOOGL,0.0,1
2025-04-21,GOOGL,-0.6069,3
2025-04-22,GOOGL,0.0,0
2025-04-23,GOOGL,0.1026,3
2025-04-24,GOOGL,0.4279,2
2025-04-25,GOOGL,0.7498,3
2025-04-26,GOOGL,0.0,3
2025-04-27,GOOGL,-0.2437,3
2025-04-28,GOOGL,0.0284,5
2025-04-29,GOOGL,0.0,0
2025-04-30,GOOGL,0.9493,1
2025-05-01,GOOGL,-0.7911,1
2025-05-02,GOOGL,0.0321,1
2025-05-03,GOOGL,0.3081,2
2025-05-04,GOOGL,0.1202,3
2025-05-05,GOOGL,0.7997,2
2025-05-06,GOOGL,0.0,0
2025-05-07,GOOGL,0.0416,3
2025-05-08,GOOGL,-0.1754,3
2025-05-09,GOOGL,-0.2715,3
2025-05-10,GOOGL,0.3346,3
2025-05-11,GOOGL,0.3155,3
2025-05-12,GOOGL,0.0263,2
2025-05-13,GOOGL,-0.0733,3
2025-05-14,GOOGL,0.2278,2
2025-05-15,GOOGL,0.0,1
2025-05-16,GOOGL,-0.5868,1
2025-05-17,GOOGL,0.1629,2
2025-05-18,GOOGL,0.0516,4
2025-05-19,GOOGL,0.0,0
2025-05-20,GOOGL,-0.0298,3
2025-05-21,GOOGL,0.0,0
2025-05-22,GOOGL,0.0,1
2025-05-23,GOOGL,0.895,1
2025-05-24,GOOGL,0.1818,2
2025-05-25,GOOGL,-0.0019,3
2025-05-26,GOOGL,-0.1603,2
2025-05-27,GOOGL,-0.029,2
2025-05-28,GOOGL,0.4078,2
2025-05-29,GOOGL,0.4916,1
2025-05-30,GOOGL,-0.4243,2
2025-05-31,GOOGL,-0.1688,2
2025-06-01,GOOGL,-0.3033,1
2025-06-02,GOOGL,-0.4778,4
2025-06-03,GOOGL,0.0,0
2025-06-04,GOOGL,0.6837,2
2025-06-05,GOOGL,0.2394,2
2025-06-06,GOOGL,0.0,0
2025-06-07,GOOGL,0.3488,2
2025-06-08,GOOGL,0.0,1
2025-06-09,GOOGL,-0.7978,1
2025-06-10,GOOGL,0.2959,1
2025-06-11,GOOGL,0.4685,2
2025-06-12,GOOGL,0.0,1
2025-06-13,GOOGL,0.0,0
2025-06-14,GOOGL,0.4644,3
2025-06-15,GOOGL,0.3269,4
2025-06-16,GOOGL,0.9499,1
2025-06-17,GOOGL,0.5665,1
2025-06-18,GOOGL,0.0,0
2025-06-19,GOOGL,0.0,1
2025-06-20,GOOGL,0.0,0
2025-06-21,GOOGL,0.1574,4
2025-06-22,GOOGL,0.4085,2
2025-06-23,GOOGL,-0.9648,1
2025-06-24,GOOGL,0.0,0
2025-06-25,GOOGL,0.0,2
2025-06-26,GOOGL,0.2734,1
2025-06-27,GOOGL,0.0,0
2025-06-28,GOOGL,0.0922,3
2025-06-29,GOOGL,0.3075,3
2025-06-30,GOOGL,0.0,3
2025-07-01,GOOGL,0.9514,1
2025-07-02,GOOGL,0.0,1
2025-07-03,GOOGL,0.0,1
2025-07-04,GOOGL,0.9538,1
2025-07-05,GOOGL,0.3826,3
2025-07-06,GOOGL,-0.9451,1
2025-07-07,GOOGL,0.0,1
2025-07-08,GOOGL,0.0,1
2025-07-09,GOOGL,-0.4142,2
2025-07-10,GOOGL,0.0,0
2025-07-11,GOOGL,0.4199,2
2025-07-12,GOOGL,-0.4094,4
2025-07-13,GOOGL,0.0,0
2025-07-14,GOOGL,0.2817,1
2025-07-15,GOOGL,0.2475,2
2025-07-16,GOOGL,-0.9633,1
2025-07-17,GOOGL,0.8523,1
2025-07-18,GOOGL,0.6201,2
2025-07-19,GOOGL,0.0,1
2025-07-20,GOOGL,0.0,1
2025-07-21,GOOGL,0.0,0
2025-07-22,GOOGL,0.5254,2
2025-07-23,GOOGL,0.3716,3
2025-07-24,GOOGL,0.9529,2
2025-07-25,GOOGL,-0.9349,1
2025-07-26,GOOGL,0.1827,3
2025-07-27,GOOGL,-0.0677,3
2025-07-28,GOOGL,0.0006,4
2025-07-29,GOOGL,0.9474,1
2025-07-30,GOOGL,0.1138,3
2025-07-31,GOOGL,-0.9194,1
2025-08-01,GOOGL,0.9095,1
2025-08-02,GOOGL,0.6667,4
2025-08-03,GOOGL,0.0,1
2025-08-04,GOOGL,0.8846,4
2025-08-05,GOOGL,-0.114,3
2025-08-06,GOOGL,-0.0522,2
2025-08-07,GOOGL,0.4784,2
2025-08-08,GOOGL,-0.0018,3
2025-08-09,GOOGL,-0.0003,5
2025-08-10,GOOGL,0.5665,3
2025-08-11,GOOGL,0.9538,1
2025-08-12,GOOGL,-0.9276,1
2025-08-13,GOOGL,-0.2599,2
2025-08-14,GOOGL,0.2326,2
2025-08-15,GOOGL,-0.2165,4
2025-08-16,GOOGL,-0.4774,3
2025-08-17,GOOGL,0.0,2
2025-08-18,GOOGL,0.7006,3
2025-08-19,GOOGL,0.0,1
2025-08-20,GOOGL,0.0,0
2025-08-21,GOOGL,0.9112,1
2025-08-22,GOOGL,0.9491,1
2025-08-23,GOOGL,0.8598,1
2025-08-24,GOOGL,0.2249,3
2025-08-25,GOOGL,0.4132,2
2025-08-26,GOOGL,0.0,1
2025-08-27,GOOGL,-0.2359,1
2025-08-28,GOOGL,-0.293,2
2025-08-29,GOOGL,0.304,3
2025-08-30,GOOGL,0.0775,3
2025-08-31,GOOGL,0.4367,3
2025-09-01,GOOGL,0.1736,3
2025-09-02,GOOGL,0.224,3
2025-09-03,GOOGL,0.2639,5
2025-09-04,GOOGL,-0.0156,3
2025-09-05,GOOGL,-0.6225,5
2025-09-06,GOOGL,0.4128,5
2025-09-07,GOOGL,0.2207,5
2025-09-08,GOOGL,-0.228,1
2025-09-09,GOOGL,0.0,1
2025-09-10,GOOGL,0.0,2
2025-09-11,GOOGL,0.0,0
2025-09-12,GOOGL,-0.6321,1
2025-09-13,GOOGL,0.1306,3
2025-09-14,GOOGL,-0.1455,2
2025-09-15,GOOGL,0.8968,2
2025-09-16,GOOGL,0.5091,3
